7.679900315999999805e+01 8.859707086000000231e+01 4.439248673000000167e+01
7.681144795999999531e+01 8.861986749000000430e+01 3.840017935999999565e+01
7.088141951000000063e+01 8.863548977000000662e+01 3.547535912000000025e+01
7.682929962000000046e+01 8.268436042999999813e+01 4.140506273999999820e+01
8.565107093000000305e+01 8.262350129000000720e+01 3.541602152000000103e+01
8.860100316000000475e+01 8.859707086000000231e+01 4.439248673000000167e+01
8.861344796000000201e+01 8.861986749000000430e+01 3.840017935999999565e+01
8.268341951000000734e+01 8.863548977000000662e+01 3.547535912000000025e+01
8.863129962000000717e+01 8.268436042999999813e+01 4.140506273999999820e+01
3.037070930000000057e+00 9.501290000000000777e-03 4.721802152000000063e+01
5.987003160000000435e+00 5.983070859999999769e+00 5.619448672999999417e+01
5.999447960000000357e+00 6.005867489999999975e+00 5.020217935999999526e+01
6.941951000000000371e-02 6.021489769999999631e+00 4.727735911999999985e+01
6.017299620000000182e+00 7.036043000000000158e-02 5.320706273999999780e+01
1.483907093000000010e+01 9.501290000000000777e-03 4.721802152000000063e+01
1.778900316000000004e+01 5.983070859999999769e+00 5.619448672999999417e+01
1.780144796000000085e+01 6.005867489999999975e+00 5.020217935999999526e+01
1.187141950999999906e+01 6.021489769999999631e+00 4.727735911999999985e+01
1.781929961999999890e+01 7.036043000000000158e-02 5.320706273999999780e+01
2.664107092999999793e+01 9.501290000000000777e-03 4.721802152000000063e+01
2.959100315999999964e+01 5.983070859999999769e+00 5.619448672999999417e+01
2.960344796000000045e+01 6.005867489999999975e+00 5.020217935999999526e+01
2.367341950999999867e+01 6.021489769999999631e+00 4.727735911999999985e+01
2.962129961999999850e+01 7.036043000000000158e-02 5.320706273999999780e+01
3.844307092999999753e+01 9.501290000000000777e-03 4.721802152000000063e+01
4.139300315999999924e+01 5.983070859999999769e+00 5.619448672999999417e+01
4.140544795999999650e+01 6.005867489999999975e+00 5.020217935999999526e+01
3.547541951000000182e+01 6.021489769999999631e+00 4.727735911999999985e+01
4.142329962000000165e+01 7.036043000000000158e-02 5.320706273999999780e+01
5.024507092999999713e+01 9.501290000000000777e-03 4.721802152000000063e+01
5.319500315999999884e+01 5.983070859999999769e+00 5.619448672999999417e+01
5.320744795999999610e+01 6.005867489999999975e+00 5.020217935999999526e+01
4.727741951000000142e+01 6.021489769999999631e+00 4.727735911999999985e+01
5.322529962000000125e+01 7.036043000000000158e-02 5.320706273999999780e+01
6.204707092999999674e+01 9.501290000000000777e-03 4.721802152000000063e+01
6.499700315999999134e+01 5.983070859999999769e+00 5.619448672999999417e+01
6.500944796000000281e+01 6.005867489999999975e+00 5.020217935999999526e+01
5.907941951000000103e+01 6.021489769999999631e+00 4.727735911999999985e+01
6.502729961999999375e+01 7.036043000000000158e-02 5.320706273999999780e+01
7.384907092999999634e+01 9.501290000000000777e-03 4.721802152000000063e+01
7.679900315999999805e+01 5.983070859999999769e+00 5.619448672999999417e+01
7.681144795999999531e+01 6.005867489999999975e+00 5.020217935999999526e+01
7.088141951000000063e+01 6.021489769999999631e+00 4.727735911999999985e+01
7.682929962000000046e+01 7.036043000000000158e-02 5.320706273999999780e+01
8.565107093000000305e+01 9.501290000000000777e-03 4.721802152000000063e+01
8.860100316000000475e+01 5.983070859999999769e+00 5.619448672999999417e+01
8.861344796000000201e+01 6.005867489999999975e+00 5.020217935999999526e+01
8.268341951000000734e+01 6.021489769999999631e+00 4.727735911999999985e+01
8.863129962000000717e+01 7.036043000000000158e-02 5.320706273999999780e+01
3.037070930000000057e+00 1.181150128999999893e+01 4.721802152000000063e+01
5.987003160000000435e+00 1.778507085999999759e+01 5.619448672999999417e+01
5.999447960000000357e+00 1.780786748999999958e+01 5.020217935999999526e+01
6.941951000000000371e-02 1.782348976999999834e+01 4.727735911999999985e+01
6.017299620000000182e+00 1.187236042999999874e+01 5.320706273999999780e+01
1.483907093000000010e+01 1.181150128999999893e+01 4.721802152000000063e+01
1.778900316000000004e+01 1.778507085999999759e+01 5.619448672999999417e+01
1.780144796000000085e+01 1.780786748999999958e+01 5.020217935999999526e+01
1.187141950999999906e+01 1.782348976999999834e+01 4.727735911999999985e+01
1.781929961999999890e+01 1.187236042999999874e+01 5.320706273999999780e+01
2.664107092999999793e+01 1.181150128999999893e+01 4.721802152000000063e+01
2.959100315999999964e+01 1.778507085999999759e+01 5.619448672999999417e+01
2.960344796000000045e+01 1.780786748999999958e+01 5.020217935999999526e+01
2.367341950999999867e+01 1.782348976999999834e+01 4.727735911999999985e+01
2.962129961999999850e+01 1.187236042999999874e+01 5.320706273999999780e+01
3.844307092999999753e+01 1.181150128999999893e+01 4.721802152000000063e+01
4.139300315999999924e+01 1.778507085999999759e+01 5.619448672999999417e+01
4.140544795999999650e+01 1.780786748999999958e+01 5.020217935999999526e+01
3.547541951000000182e+01 1.782348976999999834e+01 4.727735911999999985e+01
4.142329962000000165e+01 1.187236042999999874e+01 5.320706273999999780e+01
5.024507092999999713e+01 1.181150128999999893e+01 4.721802152000000063e+01
5.319500315999999884e+01 1.778507085999999759e+01 5.619448672999999417e+01
5.320744795999999610e+01 1.780786748999999958e+01 5.020217935999999526e+01
4.727741951000000142e+01 1.782348976999999834e+01 4.727735911999999985e+01
5.322529962000000125e+01 1.187236042999999874e+01 5.320706273999999780e+01
6.204707092999999674e+01 1.181150128999999893e+01 4.721802152000000063e+01
6.499700315999999134e+01 1.778507085999999759e+01 5.619448672999999417e+01
6.500944796000000281e+01 1.780786748999999958e+01 5.020217935999999526e+01
5.907941951000000103e+01 1.782348976999999834e+01 4.727735911999999985e+01
6.502729961999999375e+01 1.187236042999999874e+01 5.320706273999999780e+01
7.384907092999999634e+01 1.181150128999999893e+01 4.721802152000000063e+01
7.679900315999999805e+01 1.778507085999999759e+01 5.619448672999999417e+01
7.681144795999999531e+01 1.780786748999999958e+01 5.020217935999999526e+01
7.088141951000000063e+01 1.782348976999999834e+01 4.727735911999999985e+01
7.682929962000000046e+01 1.187236042999999874e+01 5.320706273999999780e+01
8.565107093000000305e+01 1.181150128999999893e+01 4.721802152000000063e+01
8.860100316000000475e+01 1.778507085999999759e+01 5.619448672999999417e+01
8.861344796000000201e+01 1.780786748999999958e+01 5.020217935999999526e+01
8.268341951000000734e+01 1.782348976999999834e+01 4.727735911999999985e+01
8.863129962000000717e+01 1.187236042999999874e+01 5.320706273999999780e+01
3.037070930000000057e+00 2.361350128999999853e+01 4.721802152000000063e+01
5.987003160000000435e+00 2.958707085999999720e+01 5.619448672999999417e+01
5.999447960000000357e+00 2.960986748999999918e+01 5.020217935999999526e+01
6.941951000000000371e-02 2.962548976999999795e+01 4.727735911999999985e+01
6.017299620000000182e+00 2.367436043000000012e+01 5.320706273999999780e+01
1.483907093000000010e+01 2.361350128999999853e+01 4.721802152000000063e+01
1.778900316000000004e+01 2.958707085999999720e+01 5.619448672999999417e+01
1.780144796000000085e+01 2.960986748999999918e+01 5.020217935999999526e+01
1.187141950999999906e+01 2.962548976999999795e+01 4.727735911999999985e+01
1.781929961999999890e+01 2.367436043000000012e+01 5.320706273999999780e+01
2.664107092999999793e+01 2.361350128999999853e+01 4.721802152000000063e+01
2.959100315999999964e+01 2.958707085999999720e+01 5.619448672999999417e+01
2.960344796000000045e+01 2.960986748999999918e+01 5.020217935999999526e+01
2.367341950999999867e+01 2.962548976999999795e+01 4.727735911999999985e+01
2.962129961999999850e+01 2.367436043000000012e+01 5.320706273999999780e+01
3.844307092999999753e+01 2.361350128999999853e+01 4.721802152000000063e+01
4.139300315999999924e+01 2.958707085999999720e+01 5.619448672999999417e+01
4.140544795999999650e+01 2.960986748999999918e+01 5.020217935999999526e+01
3.547541951000000182e+01 2.962548976999999795e+01 4.727735911999999985e+01
4.142329962000000165e+01 2.367436043000000012e+01 5.320706273999999780e+01
5.024507092999999713e+01 2.361350128999999853e+01 4.721802152000000063e+01
5.319500315999999884e+01 2.958707085999999720e+01 5.619448672999999417e+01
5.320744795999999610e+01 2.960986748999999918e+01 5.020217935999999526e+01
4.727741951000000142e+01 2.962548976999999795e+01 4.727735911999999985e+01
5.322529962000000125e+01 2.367436043000000012e+01 5.320706273999999780e+01
6.204707092999999674e+01 2.361350128999999853e+01 4.721802152000000063e+01
6.499700315999999134e+01 2.958707085999999720e+01 5.619448672999999417e+01
6.500944796000000281e+01 2.960986748999999918e+01 5.020217935999999526e+01
5.907941951000000103e+01 2.962548976999999795e+01 4.727735911999999985e+01
6.502729961999999375e+01 2.367436043000000012e+01 5.320706273999999780e+01
7.384907092999999634e+01 2.361350128999999853e+01 4.721802152000000063e+01
7.679900315999999805e+01 2.958707085999999720e+01 5.619448672999999417e+01
7.681144795999999531e+01 2.960986748999999918e+01 5.020217935999999526e+01
7.088141951000000063e+01 2.962548976999999795e+01 4.727735911999999985e+01
7.682929962000000046e+01 2.367436043000000012e+01 5.320706273999999780e+01
8.565107093000000305e+01 2.361350128999999853e+01 4.721802152000000063e+01
8.860100316000000475e+01 2.958707085999999720e+01 5.619448672999999417e+01
8.861344796000000201e+01 2.960986748999999918e+01 5.020217935999999526e+01
8.268341951000000734e+01 2.962548976999999795e+01 4.727735911999999985e+01
8.863129962000000717e+01 2.367436043000000012e+01 5.320706273999999780e+01
3.037070930000000057e+00 3.541550129000000169e+01 4.721802152000000063e+01
5.987003160000000435e+00 4.138907085999999680e+01 5.619448672999999417e+01
5.999447960000000357e+00 4.141186748999999878e+01 5.020217935999999526e+01
6.941951000000000371e-02 4.142748977000000110e+01 4.727735911999999985e+01
6.017299620000000182e+00 3.547636042999999972e+01 5.320706273999999780e+01
1.483907093000000010e+01 3.541550129000000169e+01 4.721802152000000063e+01
1.778900316000000004e+01 4.138907085999999680e+01 5.619448672999999417e+01
1.780144796000000085e+01 4.141186748999999878e+01 5.020217935999999526e+01
1.187141950999999906e+01 4.142748977000000110e+01 4.727735911999999985e+01
1.781929961999999890e+01 3.547636042999999972e+01 5.320706273999999780e+01
2.664107092999999793e+01 3.541550129000000169e+01 4.721802152000000063e+01
2.959100315999999964e+01 4.138907085999999680e+01 5.619448672999999417e+01
2.960344796000000045e+01 4.141186748999999878e+01 5.020217935999999526e+01
2.367341950999999867e+01 4.142748977000000110e+01 4.727735911999999985e+01
2.962129961999999850e+01 3.547636042999999972e+01 5.320706273999999780e+01
3.844307092999999753e+01 3.541550129000000169e+01 4.721802152000000063e+01
4.139300315999999924e+01 4.138907085999999680e+01 5.619448672999999417e+01
4.140544795999999650e+01 4.141186748999999878e+01 5.020217935999999526e+01
3.547541951000000182e+01 4.142748977000000110e+01 4.727735911999999985e+01
4.142329962000000165e+01 3.547636042999999972e+01 5.320706273999999780e+01
5.024507092999999713e+01 3.541550129000000169e+01 4.721802152000000063e+01
5.319500315999999884e+01 4.138907085999999680e+01 5.619448672999999417e+01
5.320744795999999610e+01 4.141186748999999878e+01 5.020217935999999526e+01
4.727741951000000142e+01 4.142748977000000110e+01 4.727735911999999985e+01
5.322529962000000125e+01 3.547636042999999972e+01 5.320706273999999780e+01
6.204707092999999674e+01 3.541550129000000169e+01 4.721802152000000063e+01
6.499700315999999134e+01 4.138907085999999680e+01 5.619448672999999417e+01
6.500944796000000281e+01 4.141186748999999878e+01 5.020217935999999526e+01
5.907941951000000103e+01 4.142748977000000110e+01 4.727735911999999985e+01
6.502729961999999375e+01 3.547636042999999972e+01 5.320706273999999780e+01
7.384907092999999634e+01 3.541550129000000169e+01 4.721802152000000063e+01
7.679900315999999805e+01 4.138907085999999680e+01 5.619448672999999417e+01
7.681144795999999531e+01 4.141186748999999878e+01 5.020217935999999526e+01
7.088141951000000063e+01 4.142748977000000110e+01 4.727735911999999985e+01
7.682929962000000046e+01 3.547636042999999972e+01 5.320706273999999780e+01
8.565107093000000305e+01 3.541550129000000169e+01 4.721802152000000063e+01
8.860100316000000475e+01 4.138907085999999680e+01 5.619448672999999417e+01
8.861344796000000201e+01 4.141186748999999878e+01 5.020217935999999526e+01
8.268341951000000734e+01 4.142748977000000110e+01 4.727735911999999985e+01
8.863129962000000717e+01 3.547636042999999972e+01 5.320706273999999780e+01
3.037070930000000057e+00 4.721750129000000129e+01 4.721802152000000063e+01
5.987003160000000435e+00 5.319107085999999640e+01 5.619448672999999417e+01
5.999447960000000357e+00 5.321386748999999838e+01 5.020217935999999526e+01
6.941951000000000371e-02 5.322948977000000070e+01 4.727735911999999985e+01
6.017299620000000182e+00 4.727836042999999933e+01 5.320706273999999780e+01
1.483907093000000010e+01 4.721750129000000129e+01 4.721802152000000063e+01
1.778900316000000004e+01 5.319107085999999640e+01 5.619448672999999417e+01
1.780144796000000085e+01 5.321386748999999838e+01 5.020217935999999526e+01
1.187141950999999906e+01 5.322948977000000070e+01 4.727735911999999985e+01
1.781929961999999890e+01 4.727836042999999933e+01 5.320706273999999780e+01
2.664107092999999793e+01 4.721750129000000129e+01 4.721802152000000063e+01
2.959100315999999964e+01 5.319107085999999640e+01 5.619448672999999417e+01
2.960344796000000045e+01 5.321386748999999838e+01 5.020217935999999526e+01
2.367341950999999867e+01 5.322948977000000070e+01 4.727735911999999985e+01
2.962129961999999850e+01 4.727836042999999933e+01 5.320706273999999780e+01
3.844307092999999753e+01 4.721750129000000129e+01 4.721802152000000063e+01
4.139300315999999924e+01 5.319107085999999640e+01 5.619448672999999417e+01
4.140544795999999650e+01 5.321386748999999838e+01 5.020217935999999526e+01
3.547541951000000182e+01 5.322948977000000070e+01 4.727735911999999985e+01
4.142329962000000165e+01 4.727836042999999933e+01 5.320706273999999780e+01
5.024507092999999713e+01 4.721750129000000129e+01 4.721802152000000063e+01
5.319500315999999884e+01 5.319107085999999640e+01 5.619448672999999417e+01
5.320744795999999610e+01 5.321386748999999838e+01 5.020217935999999526e+01
4.727741951000000142e+01 5.322948977000000070e+01 4.727735911999999985e+01
5.322529962000000125e+01 4.727836042999999933e+01 5.320706273999999780e+01
6.204707092999999674e+01 4.721750129000000129e+01 4.721802152000000063e+01
6.499700315999999134e+01 5.319107085999999640e+01 5.619448672999999417e+01
6.500944796000000281e+01 5.321386748999999838e+01 5.020217935999999526e+01
5.907941951000000103e+01 5.322948977000000070e+01 4.727735911999999985e+01
6.502729961999999375e+01 4.727836042999999933e+01 5.320706273999999780e+01
7.384907092999999634e+01 4.721750129000000129e+01 4.721802152000000063e+01
7.679900315999999805e+01 5.319107085999999640e+01 5.619448672999999417e+01
7.681144795999999531e+01 5.321386748999999838e+01 5.020217935999999526e+01
7.088141951000000063e+01 5.322948977000000070e+01 4.727735911999999985e+01
7.682929962000000046e+01 4.727836042999999933e+01 5.320706273999999780e+01
8.565107093000000305e+01 4.721750129000000129e+01 4.721802152000000063e+01
8.860100316000000475e+01 5.319107085999999640e+01 5.619448672999999417e+01
8.861344796000000201e+01 5.321386748999999838e+01 5.020217935999999526e+01
8.268341951000000734e+01 5.322948977000000070e+01 4.727735911999999985e+01
8.863129962000000717e+01 4.727836042999999933e+01 5.320706273999999780e+01
3.037070930000000057e+00 5.901950129000000089e+01 4.721802152000000063e+01
5.987003160000000435e+00 6.499307086000000311e+01 5.619448672999999417e+01
5.999447960000000357e+00 6.501586749000000509e+01 5.020217935999999526e+01
6.941951000000000371e-02 6.503148976999999320e+01 4.727735911999999985e+01
6.017299620000000182e+00 5.908036042999999893e+01 5.320706273999999780e+01
1.483907093000000010e+01 5.901950129000000089e+01 4.721802152000000063e+01
1.778900316000000004e+01 6.499307086000000311e+01 5.619448672999999417e+01
1.780144796000000085e+01 6.501586749000000509e+01 5.020217935999999526e+01
1.187141950999999906e+01 6.503148976999999320e+01 4.727735911999999985e+01
1.781929961999999890e+01 5.908036042999999893e+01 5.320706273999999780e+01
2.664107092999999793e+01 5.901950129000000089e+01 4.721802152000000063e+01
2.959100315999999964e+01 6.499307086000000311e+01 5.619448672999999417e+01
2.960344796000000045e+01 6.501586749000000509e+01 5.020217935999999526e+01
2.367341950999999867e+01 6.503148976999999320e+01 4.727735911999999985e+01
2.962129961999999850e+01 5.908036042999999893e+01 5.320706273999999780e+01
3.844307092999999753e+01 5.901950129000000089e+01 4.721802152000000063e+01
4.139300315999999924e+01 6.499307086000000311e+01 5.619448672999999417e+01
4.140544795999999650e+01 6.501586749000000509e+01 5.020217935999999526e+01
3.547541951000000182e+01 6.503148976999999320e+01 4.727735911999999985e+01
4.142329962000000165e+01 5.908036042999999893e+01 5.320706273999999780e+01
5.024507092999999713e+01 5.901950129000000089e+01 4.721802152000000063e+01
5.319500315999999884e+01 6.499307086000000311e+01 5.619448672999999417e+01
5.320744795999999610e+01 6.501586749000000509e+01 5.020217935999999526e+01
4.727741951000000142e+01 6.503148976999999320e+01 4.727735911999999985e+01
5.322529962000000125e+01 5.908036042999999893e+01 5.320706273999999780e+01
6.204707092999999674e+01 5.901950129000000089e+01 4.721802152000000063e+01
6.499700315999999134e+01 6.499307086000000311e+01 5.619448672999999417e+01
6.500944796000000281e+01 6.501586749000000509e+01 5.020217935999999526e+01
5.907941951000000103e+01 6.503148976999999320e+01 4.727735911999999985e+01
6.502729961999999375e+01 5.908036042999999893e+01 5.320706273999999780e+01
7.384907092999999634e+01 5.901950129000000089e+01 4.721802152000000063e+01
7.679900315999999805e+01 6.499307086000000311e+01 5.619448672999999417e+01
7.681144795999999531e+01 6.501586749000000509e+01 5.020217935999999526e+01
7.088141951000000063e+01 6.503148976999999320e+01 4.727735911999999985e+01
7.682929962000000046e+01 5.908036042999999893e+01 5.320706273999999780e+01
8.565107093000000305e+01 5.901950129000000089e+01 4.721802152000000063e+01
8.860100316000000475e+01 6.499307086000000311e+01 5.619448672999999417e+01
8.861344796000000201e+01 6.501586749000000509e+01 5.020217935999999526e+01
8.268341951000000734e+01 6.503148976999999320e+01 4.727735911999999985e+01
8.863129962000000717e+01 5.908036042999999893e+01 5.320706273999999780e+01
3.037070930000000057e+00 7.082150129000000049e+01 4.721802152000000063e+01
5.987003160000000435e+00 7.679507085999999560e+01 5.619448672999999417e+01
5.999447960000000357e+00 7.681786748999999759e+01 5.020217935999999526e+01
6.941951000000000371e-02 7.683348976999999991e+01 4.727735911999999985e+01
6.017299620000000182e+00 7.088236042999999142e+01 5.320706273999999780e+01
1.483907093000000010e+01 7.082150129000000049e+01 4.721802152000000063e+01
1.778900316000000004e+01 7.679507085999999560e+01 5.619448672999999417e+01
1.780144796000000085e+01 7.681786748999999759e+01 5.020217935999999526e+01
1.187141950999999906e+01 7.683348976999999991e+01 4.727735911999999985e+01
1.781929961999999890e+01 7.088236042999999142e+01 5.320706273999999780e+01
2.664107092999999793e+01 7.082150129000000049e+01 4.721802152000000063e+01
2.959100315999999964e+01 7.679507085999999560e+01 5.619448672999999417e+01
2.960344796000000045e+01 7.681786748999999759e+01 5.020217935999999526e+01
2.367341950999999867e+01 7.683348976999999991e+01 4.727735911999999985e+01
2.962129961999999850e+01 7.088236042999999142e+01 5.320706273999999780e+01
3.844307092999999753e+01 7.082150129000000049e+01 4.721802152000000063e+01
4.139300315999999924e+01 7.679507085999999560e+01 5.619448672999999417e+01
4.140544795999999650e+01 7.681786748999999759e+01 5.020217935999999526e+01
3.547541951000000182e+01 7.683348976999999991e+01 4.727735911999999985e+01
4.142329962000000165e+01 7.088236042999999142e+01 5.320706273999999780e+01
5.024507092999999713e+01 7.082150129000000049e+01 4.721802152000000063e+01
5.319500315999999884e+01 7.679507085999999560e+01 5.619448672999999417e+01
5.320744795999999610e+01 7.681786748999999759e+01 5.020217935999999526e+01
4.727741951000000142e+01 7.683348976999999991e+01 4.727735911999999985e+01
5.322529962000000125e+01 7.088236042999999142e+01 5.320706273999999780e+01
6.204707092999999674e+01 7.082150129000000049e+01 4.721802152000000063e+01
6.499700315999999134e+01 7.679507085999999560e+01 5.619448672999999417e+01
6.500944796000000281e+01 7.681786748999999759e+01 5.020217935999999526e+01
5.907941951000000103e+01 7.683348976999999991e+01 4.727735911999999985e+01
6.502729961999999375e+01 7.088236042999999142e+01 5.320706273999999780e+01
7.384907092999999634e+01 7.082150129000000049e+01 4.721802152000000063e+01
7.679900315999999805e+01 7.679507085999999560e+01 5.619448672999999417e+01
7.681144795999999531e+01 7.681786748999999759e+01 5.020217935999999526e+01
7.088141951000000063e+01 7.683348976999999991e+01 4.727735911999999985e+01
7.682929962000000046e+01 7.088236042999999142e+01 5.320706273999999780e+01
8.565107093000000305e+01 7.082150129000000049e+01 4.721802152000000063e+01
8.860100316000000475e+01 7.679507085999999560e+01 5.619448672999999417e+01
8.861344796000000201e+01 7.681786748999999759e+01 5.020217935999999526e+01
8.268341951000000734e+01 7.683348976999999991e+01 4.727735911999999985e+01
8.863129962000000717e+01 7.088236042999999142e+01 5.320706273999999780e+01
3.037070930000000057e+00 8.262350129000000720e+01 4.721802152000000063e+01
5.987003160000000435e+00 8.859707086000000231e+01 5.619448672999999417e+01
5.999447960000000357e+00 8.861986749000000430e+01 5.020217935999999526e+01
6.941951000000000371e-02 8.863548977000000662e+01 4.727735911999999985e+01
6.017299620000000182e+00 8.268436042999999813e+01 5.320706273999999780e+01
1.483907093000000010e+01 8.262350129000000720e+01 4.721802152000000063e+01
1.778900316000000004e+01 8.859707086000000231e+01 5.619448672999999417e+01
1.780144796000000085e+01 8.861986749000000430e+01 5.020217935999999526e+01
1.187141950999999906e+01 8.863548977000000662e+01 4.727735911999999985e+01
1.781929961999999890e+01 8.268436042999999813e+01 5.320706273999999780e+01
2.664107092999999793e+01 8.262350129000000720e+01 4.721802152000000063e+01
2.959100315999999964e+01 8.859707086000000231e+01 5.619448672999999417e+01
2.960344796000000045e+01 8.861986749000000430e+01 5.020217935999999526e+01
2.367341950999999867e+01 8.863548977000000662e+01 4.727735911999999985e+01
2.962129961999999850e+01 8.268436042999999813e+01 5.320706273999999780e+01
3.844307092999999753e+01 8.262350129000000720e+01 4.721802152000000063e+01
4.139300315999999924e+01 8.859707086000000231e+01 5.619448672999999417e+01
4.140544795999999650e+01 8.861986749000000430e+01 5.020217935999999526e+01
3.547541951000000182e+01 8.863548977000000662e+01 4.727735911999999985e+01
4.142329962000000165e+01 8.268436042999999813e+01 5.320706273999999780e+01
5.024507092999999713e+01 8.262350129000000720e+01 4.721802152000000063e+01
5.319500315999999884e+01 8.859707086000000231e+01 5.619448672999999417e+01
5.320744795999999610e+01 8.861986749000000430e+01 5.020217935999999526e+01
4.727741951000000142e+01 8.863548977000000662e+01 4.727735911999999985e+01
5.322529962000000125e+01 8.268436042999999813e+01 5.320706273999999780e+01
6.204707092999999674e+01 8.262350129000000720e+01 4.721802152000000063e+01
6.499700315999999134e+01 8.859707086000000231e+01 5.619448672999999417e+01
6.500944796000000281e+01 8.861986749000000430e+01 5.020217935999999526e+01
5.907941951000000103e+01 8.863548977000000662e+01 4.727735911999999985e+01
6.502729961999999375e+01 8.268436042999999813e+01 5.320706273999999780e+01
7.384907092999999634e+01 8.262350129000000720e+01 4.721802152000000063e+01
7.679900315999999805e+01 8.859707086000000231e+01 5.619448672999999417e+01
7.681144795999999531e+01 8.861986749000000430e+01 5.020217935999999526e+01
7.088141951000000063e+01 8.863548977000000662e+01 4.727735911999999985e+01
7.682929962000000046e+01 8.268436042999999813e+01 5.320706273999999780e+01
8.565107093000000305e+01 8.262350129000000720e+01 4.721802152000000063e+01
8.860100316000000475e+01 8.859707086000000231e+01 5.619448672999999417e+01
8.861344796000000201e+01 8.861986749000000430e+01 5.020217935999999526e+01
8.268341951000000734e+01 8.863548977000000662e+01 4.727735911999999985e+01
8.863129962000000717e+01 8.268436042999999813e+01 5.320706273999999780e+01
3.037070930000000057e+00 9.501290000000000777e-03 5.902002152000000024e+01
5.987003160000000435e+00 5.983070859999999769e+00 6.799648673000000088e+01
5.999447960000000357e+00 6.005867489999999975e+00 6.200417935999999486e+01
6.941951000000000371e-02 6.021489769999999631e+00 5.907935911999999945e+01
6.017299620000000182e+00 7.036043000000000158e-02 6.500906274000000451e+01
1.483907093000000010e+01 9.501290000000000777e-03 5.902002152000000024e+01
1.778900316000000004e+01 5.983070859999999769e+00 6.799648673000000088e+01
1.780144796000000085e+01 6.005867489999999975e+00 6.200417935999999486e+01
1.187141950999999906e+01 6.021489769999999631e+00 5.907935911999999945e+01
1.781929961999999890e+01 7.036043000000000158e-02 6.500906274000000451e+01
2.664107092999999793e+01 9.501290000000000777e-03 5.902002152000000024e+01
2.959100315999999964e+01 5.983070859999999769e+00 6.799648673000000088e+01
2.960344796000000045e+01 6.005867489999999975e+00 6.200417935999999486e+01
2.367341950999999867e+01 6.021489769999999631e+00 5.907935911999999945e+01
2.962129961999999850e+01 7.036043000000000158e-02 6.500906274000000451e+01
3.844307092999999753e+01 9.501290000000000777e-03 5.902002152000000024e+01
4.139300315999999924e+01 5.983070859999999769e+00 6.799648673000000088e+01
4.140544795999999650e+01 6.005867489999999975e+00 6.200417935999999486e+01
3.547541951000000182e+01 6.021489769999999631e+00 5.907935911999999945e+01
4.142329962000000165e+01 7.036043000000000158e-02 6.500906274000000451e+01
5.024507092999999713e+01 9.501290000000000777e-03 5.902002152000000024e+01
5.319500315999999884e+01 5.983070859999999769e+00 6.799648673000000088e+01
5.320744795999999610e+01 6.005867489999999975e+00 6.200417935999999486e+01
4.727741951000000142e+01 6.021489769999999631e+00 5.907935911999999945e+01
5.322529962000000125e+01 7.036043000000000158e-02 6.500906274000000451e+01
6.204707092999999674e+01 9.501290000000000777e-03 5.902002152000000024e+01
6.499700315999999134e+01 5.983070859999999769e+00 6.799648673000000088e+01
6.500944796000000281e+01 6.005867489999999975e+00 6.200417935999999486e+01
5.907941951000000103e+01 6.021489769999999631e+00 5.907935911999999945e+01
6.502729961999999375e+01 7.036043000000000158e-02 6.500906274000000451e+01
7.384907092999999634e+01 9.501290000000000777e-03 5.902002152000000024e+01
7.679900315999999805e+01 5.983070859999999769e+00 6.799648673000000088e+01
7.681144795999999531e+01 6.005867489999999975e+00 6.200417935999999486e+01
7.088141951000000063e+01 6.021489769999999631e+00 5.907935911999999945e+01
7.682929962000000046e+01 7.036043000000000158e-02 6.500906274000000451e+01
8.565107093000000305e+01 9.501290000000000777e-03 5.902002152000000024e+01
8.860100316000000475e+01 5.983070859999999769e+00 6.799648673000000088e+01
8.861344796000000201e+01 6.005867489999999975e+00 6.200417935999999486e+01
8.268341951000000734e+01 6.021489769999999631e+00 5.907935911999999945e+01
8.863129962000000717e+01 7.036043000000000158e-02 6.500906274000000451e+01
3.037070930000000057e+00 1.181150128999999893e+01 5.902002152000000024e+01
5.987003160000000435e+00 1.778507085999999759e+01 6.799648673000000088e+01
5.999447960000000357e+00 1.780786748999999958e+01 6.200417935999999486e+01
6.941951000000000371e-02 1.782348976999999834e+01 5.907935911999999945e+01
6.017299620000000182e+00 1.187236042999999874e+01 6.500906274000000451e+01
1.483907093000000010e+01 1.181150128999999893e+01 5.902002152000000024e+01
1.778900316000000004e+01 1.778507085999999759e+01 6.799648673000000088e+01
1.780144796000000085e+01 1.780786748999999958e+01 6.200417935999999486e+01
1.187141950999999906e+01 1.782348976999999834e+01 5.907935911999999945e+01
1.781929961999999890e+01 1.187236042999999874e+01 6.500906274000000451e+01
2.664107092999999793e+01 1.181150128999999893e+01 5.902002152000000024e+01
2.959100315999999964e+01 1.778507085999999759e+01 6.799648673000000088e+01
2.960344796000000045e+01 1.780786748999999958e+01 6.200417935999999486e+01
2.367341950999999867e+01 1.782348976999999834e+01 5.907935911999999945e+01
2.962129961999999850e+01 1.187236042999999874e+01 6.500906274000000451e+01
3.844307092999999753e+01 1.181150128999999893e+01 5.902002152000000024e+01
4.139300315999999924e+01 1.778507085999999759e+01 6.799648673000000088e+01
4.140544795999999650e+01 1.780786748999999958e+01 6.200417935999999486e+01
3.547541951000000182e+01 1.782348976999999834e+01 5.907935911999999945e+01
